#atmos ID, Teff [K], log(g) [cgs], [Fe/H], [alpha/Fe], mass, Vturb [km/s], A(X), pointer
'p7250_g+3.5_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	0.5000	0.0000	0.00	1.00	8.0000    1531198013 
'p7250_g+3.5_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	1.0000	0.0000	0.00	1.00	8.5000    1531470905 
'p7250_g+3.5_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	3.5000	-0.2500	0.1000	0.00	1.00	7.2500    1531743797 
'p7250_g+3.5_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	3.5000	-0.5000	0.2000	0.00	1.00	7.0000    1532016689 
'p7250_g+3.5_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	3.5000	-0.7500	0.3000	0.00	1.00	6.7500    1532289581 
'p7250_g+3.5_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-1.0000	0.4000	0.00	1.00	6.5000    1532562473 
'p7250_g+3.5_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-1.5000	0.4000	0.00	1.00	6.0000    1532835365 
'p7250_g+3.5_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-2.0000	0.4000	0.00	1.00	5.5000    1533108257 
'p7250_g+3.5_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	0.0000	0.0000	0.00	2.00	7.5000    1533381149 
'p7250_g+3.5_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	0.2500	0.0000	0.00	2.00	7.7500    1533654041 
'p7250_g+3.5_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	0.5000	0.0000	0.00	2.00	8.0000    1533926933 
'p7250_g+3.5_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	1.0000	0.0000	0.00	2.00	8.5000    1534199825 
'p7250_g+3.5_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	3.5000	-0.7500	0.3000	0.00	2.00	6.7500    1534472717 
'p7250_g+3.5_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-1.0000	0.4000	0.00	2.00	6.5000    1534745609 
'p7250_g+3.5_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-2.5000	0.4000	0.00	2.00	5.0000    1535018501 
'p7250_g+3.5_m0.0_t02_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	3.5000	-3.0000	0.4000	0.00	2.00	4.5000    1535291393 
'p7250_g+3.5_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	3.5000	0.0000	0.0000	0.00	5.00	7.5000    1535564285 
'p7250_g+4.0_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.0000	0.0000	0.00	0.00	7.5000    1535837177 
'p7250_g+4.0_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.0000	0.0000	0.00	1.00	7.5000    1536110069 
'p7250_g+4.0_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.2500	0.0000	0.00	1.00	7.7500    1536382961 
'p7250_g+4.0_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.5000	0.0000	0.00	1.00	8.0000    1536655853 
'p7250_g+4.0_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.7500	0.0000	0.00	1.00	8.2500    1536928745 
'p7250_g+4.0_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	1.0000	0.0000	0.00	1.00	8.5000    1537201637 
'p7250_g+4.0_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	4.0000	-0.2500	0.1000	0.00	1.00	7.2500    1537474529 
'p7250_g+4.0_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	4.0000	-0.5000	0.2000	0.00	1.00	7.0000    1537747421 
'p7250_g+4.0_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	4.0000	-0.7500	0.3000	0.00	1.00	6.7500    1538020313 
'p7250_g+4.0_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-1.0000	0.4000	0.00	1.00	6.5000    1538293205 
'p7250_g+4.0_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-1.5000	0.4000	0.00	1.00	6.0000    1538566097 
'p7250_g+4.0_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-2.0000	0.4000	0.00	1.00	5.5000    1538838989 
'p7250_g+4.0_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-2.5000	0.4000	0.00	1.00	5.0000    1539111881 
'p7250_g+4.0_m0.0_t01_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-3.0000	0.4000	0.00	1.00	4.5000    1539384773 
'p7250_g+4.0_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-4.0000	0.4000	0.00	1.00	3.5000    1539657665 
'p7250_g+4.0_m0.0_t01_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-5.0000	0.4000	0.00	1.00	2.5000    1539930557 
'p7250_g+4.0_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.0000	0.0000	0.00	2.00	7.5000    1540203449 
'p7250_g+4.0_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.2500	0.0000	0.00	2.00	7.7500    1540476341 
'p7250_g+4.0_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.5000	0.0000	0.00	2.00	8.0000    1540749233 
'p7250_g+4.0_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.7500	0.0000	0.00	2.00	8.2500    1541022125 
'p7250_g+4.0_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	4.0000	-0.2500	0.1000	0.00	2.00	7.2500    1541295017 
'p7250_g+4.0_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	4.0000	-0.5000	0.2000	0.00	2.00	7.0000    1541567909 
'p7250_g+4.0_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	4.0000	-0.7500	0.3000	0.00	2.00	6.7500    1541840801 
'p7250_g+4.0_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-1.0000	0.4000	0.00	2.00	6.5000    1542113693 
'p7250_g+4.0_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-1.5000	0.4000	0.00	2.00	6.0000    1542386585 
'p7250_g+4.0_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-2.0000	0.4000	0.00	2.00	5.5000    1542659477 
'p7250_g+4.0_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-2.5000	0.4000	0.00	2.00	5.0000    1542932369 
'p7250_g+4.0_m0.0_t02_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-3.0000	0.4000	0.00	2.00	4.5000    1543205261 
'p7250_g+4.0_m0.0_t02_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-4.0000	0.4000	0.00	2.00	3.5000    1543478153 
'p7250_g+4.0_m0.0_t02_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.0000	-5.0000	0.4000	0.00	2.00	2.5000    1543751045 
'p7250_g+4.0_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.0000	0.0000	0.0000	0.00	5.00	7.5000    1544023937 
'p7250_g+4.5_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.0000	0.0000	0.00	0.00	7.5000    1544296829 
'p7250_g+4.5_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.0000	0.0000	0.00	1.00	7.5000    1544569721 
'p7250_g+4.5_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.2500	0.0000	0.00	1.00	7.7500    1544842613 
'p7250_g+4.5_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.5000	0.0000	0.00	1.00	8.0000    1545115505 
'p7250_g+4.5_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.7500	0.0000	0.00	1.00	8.2500    1545388397 
'p7250_g+4.5_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	1.0000	0.0000	0.00	1.00	8.5000    1545661289 
'p7250_g+4.5_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	4.5000	-0.2500	0.1000	0.00	1.00	7.2500    1545934181 
'p7250_g+4.5_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	4.5000	-0.5000	0.2000	0.00	1.00	7.0000    1546207073 
'p7250_g+4.5_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	4.5000	-0.7500	0.3000	0.00	1.00	6.7500    1546479965 
'p7250_g+4.5_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-1.0000	0.4000	0.00	1.00	6.5000    1546752857 
'p7250_g+4.5_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-1.5000	0.4000	0.00	1.00	6.0000    1547025749 
'p7250_g+4.5_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-2.0000	0.4000	0.00	1.00	5.5000    1547298641 
'p7250_g+4.5_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-2.5000	0.4000	0.00	1.00	5.0000    1547571533 
'p7250_g+4.5_m0.0_t01_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-3.0000	0.4000	0.00	1.00	4.5000    1547844425 
'p7250_g+4.5_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-4.0000	0.4000	0.00	1.00	3.5000    1548117317 
'p7250_g+4.5_m0.0_t01_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-5.0000	0.4000	0.00	1.00	2.5000    1548390209 
'p7250_g+4.5_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.0000	0.0000	0.00	2.00	7.5000    1548663101 
'p7250_g+4.5_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.2500	0.0000	0.00	2.00	7.7500    1548935993 
'p7250_g+4.5_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.5000	0.0000	0.00	2.00	8.0000    1549208885 
'p7250_g+4.5_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.7500	0.0000	0.00	2.00	8.2500    1549481777 
'p7250_g+4.5_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	1.0000	0.0000	0.00	2.00	8.5000    1549754669 
'p7250_g+4.5_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	4.5000	-0.2500	0.1000	0.00	2.00	7.2500    1550027561 
'p7250_g+4.5_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	4.5000	-0.5000	0.2000	0.00	2.00	7.0000    1550300453 
'p7250_g+4.5_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	4.5000	-0.7500	0.3000	0.00	2.00	6.7500    1550573345 
'p7250_g+4.5_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-1.0000	0.4000	0.00	2.00	6.5000    1550846237 
'p7250_g+4.5_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-1.5000	0.4000	0.00	2.00	6.0000    1551119129 
'p7250_g+4.5_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-2.0000	0.4000	0.00	2.00	5.5000    1551392021 
'p7250_g+4.5_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-2.5000	0.4000	0.00	2.00	5.0000    1551664913 
'p7250_g+4.5_m0.0_t02_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-3.0000	0.4000	0.00	2.00	4.5000    1551937805 
'p7250_g+4.5_m0.0_t02_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-4.0000	0.4000	0.00	2.00	3.5000    1552210697 
'p7250_g+4.5_m0.0_t02_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	4.5000	-5.0000	0.4000	0.00	2.00	2.5000    1552483589 
'p7250_g+4.5_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	4.5000	0.0000	0.0000	0.00	5.00	7.5000    1552756481 
'p7250_g+5.0_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.0000	0.0000	0.00	0.00	7.5000    1553029373 
'p7250_g+5.0_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.0000	0.0000	0.00	1.00	7.5000    1553302265 
'p7250_g+5.0_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.2500	0.0000	0.00	1.00	7.7500    1553575157 
'p7250_g+5.0_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.5000	0.0000	0.00	1.00	8.0000    1553848049 
'p7250_g+5.0_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.7500	0.0000	0.00	1.00	8.2500    1554120941 
'p7250_g+5.0_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	1.0000	0.0000	0.00	1.00	8.5000    1554393833 
'p7250_g+5.0_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	5.0000	-0.2500	0.1000	0.00	1.00	7.2500    1554666725 
'p7250_g+5.0_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	5.0000	-0.5000	0.2000	0.00	1.00	7.0000    1554939617 
'p7250_g+5.0_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	5.0000	-0.7500	0.3000	0.00	1.00	6.7500    1555212509 
'p7250_g+5.0_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-1.0000	0.4000	0.00	1.00	6.5000    1555485401 
'p7250_g+5.0_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-1.5000	0.4000	0.00	1.00	6.0000    1555758293 
'p7250_g+5.0_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-2.0000	0.4000	0.00	1.00	5.5000    1556031185 
'p7250_g+5.0_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-2.5000	0.4000	0.00	1.00	5.0000    1556304077 
'p7250_g+5.0_m0.0_t01_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-3.0000	0.4000	0.00	1.00	4.5000    1556576969 
'p7250_g+5.0_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-4.0000	0.4000	0.00	1.00	3.5000    1556849861 
'p7250_g+5.0_m0.0_t01_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-5.0000	0.4000	0.00	1.00	2.5000    1557122753 
'p7250_g+5.0_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.0000	0.0000	0.00	2.00	7.5000    1557395645 
'p7250_g+5.0_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.2500	0.0000	0.00	2.00	7.7500    1557668537 
'p7250_g+5.0_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.5000	0.0000	0.00	2.00	8.0000    1557941429 
'p7250_g+5.0_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.7500	0.0000	0.00	2.00	8.2500    1558214321 
'p7250_g+5.0_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	1.0000	0.0000	0.00	2.00	8.5000    1558487213 
'p7250_g+5.0_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7250.0000	5.0000	-0.2500	0.1000	0.00	2.00	7.2500    1558760105 
'p7250_g+5.0_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7250.0000	5.0000	-0.5000	0.2000	0.00	2.00	7.0000    1559032997 
'p7250_g+5.0_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7250.0000	5.0000	-0.7500	0.3000	0.00	2.00	6.7500    1559305889 
'p7250_g+5.0_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-1.0000	0.4000	0.00	2.00	6.5000    1559578781 
'p7250_g+5.0_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-1.5000	0.4000	0.00	2.00	6.0000    1559851673 
'p7250_g+5.0_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-2.0000	0.4000	0.00	2.00	5.5000    1560124565 
'p7250_g+5.0_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-2.5000	0.4000	0.00	2.00	5.0000    1560397457 
'p7250_g+5.0_m0.0_t02_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-3.0000	0.4000	0.00	2.00	4.5000    1560670349 
'p7250_g+5.0_m0.0_t02_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-4.0000	0.4000	0.00	2.00	3.5000    1560943241 
'p7250_g+5.0_m0.0_t02_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7250.0000	5.0000	-5.0000	0.4000	0.00	2.00	2.5000    1561216133 
'p7250_g+5.0_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7250.0000	5.0000	0.0000	0.0000	0.00	5.00	7.5000    1561489025 
'p7500_g+3.0_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.0000	0.0000	0.00	0.00	7.5000    1561761917 
'p7500_g+3.0_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.0000	0.0000	0.00	1.00	7.5000    1562034809 
'p7500_g+3.0_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.2500	0.0000	0.00	1.00	7.7500    1562307701 
'p7500_g+3.0_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.5000	0.0000	0.00	1.00	8.0000    1562580593 
'p7500_g+3.0_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.7500	0.0000	0.00	1.00	8.2500    1562853485 
'p7500_g+3.0_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	1.0000	0.0000	0.00	1.00	8.5000    1563126377 
'p7500_g+3.0_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	7500.0000	3.0000	-0.2500	0.1000	0.00	1.00	7.2500    1563399269 
'p7500_g+3.0_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	7500.0000	3.0000	-0.5000	0.2000	0.00	1.00	7.0000    1563672161 
'p7500_g+3.0_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	7500.0000	3.0000	-0.7500	0.3000	0.00	1.00	6.7500    1563945053 
'p7500_g+3.0_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-1.0000	0.4000	0.00	1.00	6.5000    1564217945 
'p7500_g+3.0_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-1.5000	0.4000	0.00	1.00	6.0000    1564490837 
'p7500_g+3.0_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-2.0000	0.4000	0.00	1.00	5.5000    1564763729 
'p7500_g+3.0_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-2.5000	0.4000	0.00	1.00	5.0000    1565036621 
'p7500_g+3.0_m0.0_t01_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-3.0000	0.4000	0.00	1.00	4.5000    1565309513 
'p7500_g+3.0_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-4.0000	0.4000	0.00	1.00	3.5000    1565582405 
'p7500_g+3.0_m0.0_t01_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	7500.0000	3.0000	-5.0000	0.4000	0.00	1.00	2.5000    1565855297 
'p7500_g+3.0_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.0000	0.0000	0.00	2.00	7.5000    1566128189 
'p7500_g+3.0_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.2500	0.0000	0.00	2.00	7.7500    1566401081 
'p7500_g+3.0_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.5000	0.0000	0.00	2.00	8.0000    1566673973 
'p7500_g+3.0_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	0.7500	0.0000	0.00	2.00	8.2500    1566946865 
'p7500_g+3.0_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	7500.0000	3.0000	1.0000	0.0000	0.00	2.00	8.5000    1567219757 
